id_mercancia,id_stock,cantidad
2737,57,100
2738,85,21
2738,59,11
2738,61,26
2738,4,91
2738,109,44
2739,35,16
2739,34,21
2739,7,65
2739,58,62
2739,22,56
2739,3,87
2740,62,89
2740,33,75
2740,113,51
2740,108,91
2740,65,86
2740,86,40
2741,91,20
2741,108,94
2741,106,27
2741,113,76
2742,75,28
2742,63,34
2742,95,84
2742,85,40
2743,10,99
2743,36,63
2743,96,31
2743,7,24
2743,5,100
2744,11,82
2744,25,96
2744,99,47
2744,57,34
2744,92,26
2745,70,100
2745,73,25
2745,90,24
2745,96,66
2745,57,84
2745,104,72
2746,119,46
2746,111,65
2746,59,70
2746,5,38
2746,83,84
2747,47,10
2747,111,92
2747,96,59
2747,110,65
2748,100,74
2748,107,55
2748,43,41
2748,39,33
2749,44,61
2749,49,34
2749,57,86
2749,58,88
2749,105,92
2750,67,64
2750,111,83
2750,76,69
2750,59,11
2751,10,60
2751,29,41
2751,119,14
2751,84,11
2752,48,53
2752,89,62
2752,86,88
2752,115,98
2752,106,15
2752,34,16
2753,56,92
2753,53,88
2753,19,26
2753,79,23
2753,114,33
2753,57,51
2754,18,20
2754,55,11
2754,68,69
2754,73,47
2754,48,30
2754,15,35
2755,24,90
2755,117,35
2755,70,13
2755,28,87
2756,17,81
2756,84,14
2756,39,25
2756,46,24
2756,68,39
2757,94,21
2757,69,97
2757,30,39
2757,55,76
2757,62,100
2757,11,20
2758,65,91
2758,81,27
2758,62,71
2758,6,52
2759,49,94
2759,89,41
2759,62,13
2759,65,100
2760,95,88
2760,67,31
2760,63,75
2760,49,17
2760,99,41
2761,57,41
2761,107,14
2761,62,59
2761,52,43
2761,40,70
2762,17,100
2762,3,18
2762,10,97
2762,33,33
2762,35,62
2763,100,29
2763,21,35
2763,115,22
2763,27,87
2763,32,76
2763,114,37
2764,68,18
2764,7,82
2764,18,82
2764,91,27
2764,109,17
2764,14,78
2765,59,73
2765,96,74
2765,29,29
2765,67,73
2765,44,90
2765,109,62
2766,105,19
2766,113,13
2766,8,83
2766,20,66
2766,17,92
2766,34,56
2767,68,61
2767,26,39
2767,118,88
2767,3,38
2767,79,89
2767,120,29
2768,15,55
2768,28,43
2768,43,43
2768,105,10
2769,38,61
2769,114,32
2769,112,46
2769,67,52
2769,44,12
2769,108,23
2770,64,79
2770,37,80
2770,100,16
2770,118,66
2770,11,19
2771,78,89
2771,80,79
2771,55,93
2771,9,36
2771,48,21
2772,43,22
2772,25,99
2772,73,90
2772,89,12
2773,65,36
2773,105,27
2773,39,93
2773,117,24
2773,27,34
2774,7,90
2774,3,48
2774,45,67
2774,15,57
2774,50,29
2774,19,16
2775,115,49
2775,92,87
2775,18,94
2775,78,26
2775,13,15
2776,69,58
2776,120,79
2776,23,30
2776,39,49
2777,89,85
2777,82,99
2777,45,13
2777,106,81
2778,10,80
2778,34,67
2778,72,76
2778,16,44
2778,100,26
2779,39,53
2779,87,18
2779,115,17
2779,75,21
2779,48,17
2780,54,42
2780,1,40
2780,35,26
2780,78,16
2781,31,15
2781,105,60
2781,80,83
2781,32,30
2782,25,12
2782,70,16
2782,33,81
2782,30,62
2782,52,86
2783,54,10
2783,55,70
2783,20,83
2783,107,59
2783,4,24
2784,61,67
2784,71,17
2784,90,47
2784,104,73
2784,72,14
2784,15,30
2785,112,76
2785,73,52
2785,79,88
2785,11,49
2786,27,90
2786,109,24
2786,18,96
2786,102,85
2786,99,16
2787,98,65
2787,17,23
2787,63,25
2787,79,44
2787,104,12
2788,49,66
2788,118,34
2788,77,85
2788,95,59
2788,25,35
2788,100,15
2789,119,77
2789,114,92
2789,52,28
2789,116,51
2789,54,44
2789,79,44
2790,118,64
2790,76,40
2790,115,29
2790,38,78
2791,23,83
2791,59,15
2791,70,76
2791,55,77
2791,13,58
2791,76,99
2792,33,56
2792,22,100
2792,96,75
2792,42,35
2792,44,34
2792,80,96
2793,45,86
2793,70,10
2793,50,37
2793,71,38
2793,33,36
2793,105,65
2794,31,66
2794,20,23
2794,96,10
2794,13,26
2795,107,68
2795,64,30
2795,80,15
2795,37,16
2795,73,11
2796,100,65
2796,114,49
2796,4,24
2796,69,43
2796,24,30
2797,22,24
2797,40,42
2797,37,53
2797,112,61
2797,99,84
2797,27,57
2798,57,78
2798,78,92
2798,11,61
2798,53,100
2799,97,82
2799,76,28
2799,73,61
2799,49,52
2800,21,48
2800,57,71
2800,47,92
2800,96,11
2801,52,93
2801,11,75
2801,115,41
2801,110,92
2802,36,99
2802,7,98
2802,78,91
2802,11,57
2802,65,76
2802,48,68
2803,10,36
2803,65,93
2803,63,83
2803,7,93
2803,29,24
2804,24,56
2804,99,59
2804,67,17
2804,114,56
2804,23,20
2805,106,70
2805,118,89
2805,101,78
2806,56,76
2806,53,67
2806,44,79
2806,42,85
2806,31,82
2807,82,35
2807,17,97
2807,70,30
2807,112,25
2807,60,71
2808,76,15
2808,9,93
2808,104,39
2808,60,81
2808,22,78
2809,88,52
2809,46,37
2809,9,67
2809,29,89
2810,46,87
2810,31,59
2810,59,63
2810,80,92
2811,116,44
2811,64,84
2811,40,40
2811,71,49
2811,110,47
2811,90,71
2812,30,31
2812,117,38
2812,114,57
2812,93,83
2813,48,100
2813,36,65
2813,109,25
2813,65,13
2813,17,19
2814,21,85
2814,9,91
2814,16,74
2814,19,24
2814,62,65
2815,74,21
2815,100,33
2815,11,62
2815,71,35
2816,78,78
2816,14,32
2816,73,53
2816,39,69
2816,111,64
2816,72,57
2817,42,12
2817,43,69
2817,18,42
2817,116,78
2817,63,92
2818,45,53
2818,72,51
2818,70,99
2818,86,80
2818,120,33
2818,62,78
2819,27,89
2819,40,74
2819,89,43
2819,68,32
2820,10,69
2820,41,75
2820,114,73
2820,15,30
2820,108,82
2821,15,25
2821,16,56
2821,96,75
2821,58,84
2821,13,25
2822,37,57
2822,102,57
2822,74,47
2822,39,58
2822,75,70
2822,106,31
2823,116,84
2823,117,45
2823,71,91
2823,111,14
2823,108,72
2823,100,99
2824,53,81
2824,51,86
2824,36,52
2824,23,85
2824,41,25
2824,80,25
2825,98,35
2825,4,94
2825,18,14
2825,70,28
2826,38,51
2826,68,56
2826,5,13
2826,84,78
2826,37,75
2827,111,64
2827,22,43
2827,7,25
2827,59,97
2827,11,61
2828,54,77
2828,9,20
2828,55,34
2828,52,24
2829,106,20
2829,51,54
2829,95,54
2829,33,88
2830,68,84
2830,67,89
2830,46,51
2830,88,32
2830,40,86
2831,12,92
2831,60,31
2831,41,74
2831,85,93
2831,1,61
2832,70,84
2832,74,31
2832,6,41
2832,4,83
2832,8,44
2833,74,82
2833,95,87
2833,92,73
2833,103,53
2833,112,70
2833,93,42
2834,69,21
2834,38,67
2834,65,94
2834,40,84
2834,94,100
2834,82,43
2835,98,81
2835,23,22
2835,103,58
2836,62,19
2836,96,40
2836,27,77
2836,103,86
2836,25,37
2837,48,13
2837,96,33
2837,81,34
2837,105,50
2837,118,69
2838,25,41
2838,77,87
2838,63,34
2838,45,97
2838,62,17
2838,15,91
2839,119,88
2839,57,59
2839,71,91
2839,51,57
2840,30,24
2840,39,58
2840,2,61
2840,27,84
2841,83,65
2841,102,69
2841,9,23
2841,101,89
2841,76,31
2841,52,46
2842,36,31
2842,46,99
2842,45,78
2842,10,83
2842,49,28
2842,18,69
2843,38,93
2843,48,56
2843,107,53
2843,71,33
2843,53,74
2844,57,25
2844,40,83
2844,54,33
2844,47,23
2844,112,20
2845,97,44
2845,50,15
2845,38,26
2845,20,47
2846,55,52
2846,50,79
2846,16,37
2846,18,31
2846,63,85
2847,30,77
2847,86,87
2847,72,43
2847,40,69
2848,65,50
2848,4,91
2848,43,67
2848,79,24
2849,70,58
2849,85,34
2849,13,95
2849,66,70
2849,91,39
2850,44,79
2850,61,17
2850,78,21
2850,29,60
2850,51,93
2850,103,98
2851,74,28
2851,17,53
2851,66,78
2851,50,92
2851,7,18
2852,120,60
2852,105,68
2852,65,83
2852,69,39
2852,36,11
2853,13,42
2853,57,69
2853,14,85
2853,93,21
2854,28,63
2854,52,100
2854,53,65
2854,66,21
2855,75,24
2855,46,76
2855,63,76
2855,120,11
2855,65,94
2856,103,44
2856,26,19
2856,27,60
2856,108,68
2857,16,62
2857,106,62
2857,48,90
2857,29,49
2857,115,88
2858,42,47
2858,57,46
2858,61,67
2858,100,92
2858,117,16
2859,67,69
2859,22,37
2859,87,66
2859,88,67
2859,51,64
2860,25,22
2860,76,64
2860,102,36
2860,59,11
2861,23,52
2861,88,42
2861,73,33
2861,19,27
2861,72,35
2861,14,77
2862,115,10
2862,64,42
2862,75,27
2862,87,70
2863,26,81
2863,20,36
2863,102,14
2863,115,40
2863,93,17
2864,53,70
2864,86,88
2864,64,11
2864,41,87
2864,2,46
2865,45,75
2865,88,18
2865,66,55
2865,33,11
2865,38,11
2865,82,67
2866,20,11
2866,101,100
2866,120,10
2866,114,59
2866,51,51
2866,39,42
2867,70,19
2867,42,17
2867,111,48
2867,116,59
2867,16,69
2868,8,72
2868,109,13
2868,29,90
2868,114,20
2868,92,75
2868,56,27
2869,87,19
2869,115,71
2869,15,82
2869,117,80
2870,42,46
2870,3,56
2870,79,79
2870,120,56
2871,10,84
2871,46,11
2871,117,84
2871,107,32
2871,118,41
2872,5,26
2872,119,47
2872,45,42
2872,53,45
2873,42,76
2873,47,13
2873,20,28
2873,8,62
2874,40,96
2874,22,19
2874,43,41
2874,12,28
2875,56,42
2875,33,82
2875,110,51
2875,102,98
2876,52,20
2876,82,45
2876,55,73
2876,111,24
2877,70,19
2877,48,78
2877,12,36
2877,78,87
2878,28,22
2878,84,63
2878,31,87
2878,36,41
2878,7,12
2879,21,48
2879,10,71
2879,107,50
2879,27,90
2879,41,98
2879,67,80
2880,7,50
2880,110,22
2880,58,88
2880,54,37
2880,35,19
2881,52,82
2881,37,86
2881,57,33
2881,8,29
2881,93,73
2881,43,67
2882,115,49
2882,105,52
2882,70,16
2882,42,11
2882,77,60
2882,107,14
2883,115,90
2883,97,95
2883,109,89
2883,29,15
2883,117,10
2884,16,20
2884,112,60
2884,12,66
2884,4,81
2884,46,68
2885,109,25
2885,106,90
2885,1,80
2885,8,71
2886,28,68
2886,6,80
2886,15,78
2886,70,99
2887,104,96
2887,25,14
2887,70,50
2887,119,19
2887,57,51
2887,52,78
2888,10,13
2888,29,84
2888,117,14
2888,15,88
2889,109,88
2889,12,32
2889,94,14
2889,76,54
2890,107,16
2890,113,41
2890,18,26
2890,61,74
2891,70,85
2891,105,67
2891,36,21
2891,56,83
2891,27,39
2891,52,16
2892,22,53
2892,11,67
2892,9,54
2892,25,14
2892,81,23
2892,113,85
2893,115,72
2893,81,86
2893,27,41
2893,101,64
2893,29,69
2893,62,63
2894,120,86
2894,38,84
2894,97,73
2894,91,71
2895,75,32
2895,84,85
2895,52,63
2895,66,39
2895,100,99
2896,101,69
2896,91,56
2896,78,25
2896,3,35
2896,115,38
2897,5,83
2897,25,42
2897,98,26
2897,53,93
2897,94,75
2898,99,57
2898,45,27
2898,48,50
2898,28,42
2898,59,31
2899,33,71
2899,99,78
2899,53,82
2899,39,53
2900,87,28
2900,9,66
2900,1,55
2900,94,10
2901,3,64
2901,72,39
2901,52,14
2901,98,70
2901,49,32
2901,46,39
2902,105,50
2902,50,23
2902,13,68
2902,44,78
2903,4,98
2903,80,100
2903,24,48
2903,63,55
2903,90,78
2903,113,34
2904,27,78
2904,45,65
2904,52,16
2904,60,41
2905,6,77
2905,74,85
2905,66,87
2905,25,98
2905,65,49
2905,50,67
2906,32,49
2906,41,66
2906,83,94
2906,60,45
2906,29,86
2907,120,98
2907,18,50
2907,64,92
2907,17,62
2907,54,45
2908,40,28
2908,42,86
2908,26,89
2908,70,35
2909,114,98
2909,25,49
2909,54,13
2909,112,52
2909,62,81
2910,79,94
2910,98,80
2910,20,67
2910,69,38
2910,43,60
2911,117,51
2911,19,74
2911,18,17
2911,79,25
2911,33,34
2911,58,74
2912,84,32
2912,6,35
2912,29,94
2912,62,78
2913,88,64
2913,25,73
2913,94,90
2913,110,36
2913,102,46
2913,59,81
2914,88,65
2914,36,40
2914,30,95
2914,101,75
2914,43,38
2915,59,28
2915,10,53
2915,93,93
2915,47,94
2915,31,60
2916,76,11
2916,6,94
2916,99,24
2916,69,21
2917,114,26
2917,29,92
2917,10,40
2917,86,77
2917,51,53
2917,104,59
2918,56,25
2918,108,22
2918,22,69
2918,2,28
2918,67,80
2918,97,10
2919,13,60
2919,96,79
2919,26,38
2919,3,12
2919,10,40
2919,111,53
2920,72,59
2920,28,62
2920,1,92
2920,58,89
2921,35,83
2921,85,23
2921,4,87
2921,17,34
2921,6,35
2921,87,48
2922,37,94
2922,18,81
2922,108,98
2922,72,78
2923,48,45
2923,47,99
2923,111,11
2923,62,62
2924,105,22
2924,55,57
2924,7,31
2924,36,37
2924,84,24
2925,96,96
2925,101,35
2925,16,41
2925,51,86
2925,61,96
2925,31,12
2926,33,96
2926,15,43
2926,114,60
2926,67,31
2927,28,46
2927,2,78
2927,55,20
2927,104,40
2928,64,73
2928,4,30
2928,61,34
2928,55,40
2928,82,76
2928,84,87
2929,62,23
2929,37,92
2929,77,74
2929,88,18
2930,61,71
2930,91,93
2930,32,81
2930,17,63
2931,59,51
2931,61,20
2931,93,92
2931,27,61
2931,70,79
2931,116,14
2932,9,89
2932,70,47
2932,8,89
2932,101,63
2932,10,40
2933,29,69
2933,3,99
2933,89,82
2933,31,35
2933,99,93
2934,65,30
2934,76,40
2934,80,99
2934,25,72
2935,56,64
2935,80,46
2935,94,89
2935,78,25
2935,41,42
2936,28,41
2936,73,82
2936,27,84
2936,70,61
2936,120,66
2936,71,79
2937,25,45
2937,109,72
2937,36,33
2937,72,26
2938,106,45
2938,105,60
2938,11,99
2938,61,90
2938,91,96
2938,76,14
2939,52,43
2939,34,55
2939,102,45
2939,45,73
2939,111,23
2939,116,32
2940,58,47
2940,44,70
2940,106,35
2940,64,16
2940,90,82
2940,33,85
2941,119,65
2941,9,10
2941,45,52
2941,44,24
2941,61,41
2942,65,63
2942,49,47
2942,39,77
2942,80,44
2942,95,45
2943,106,73
2943,115,68
2943,36,73
2943,52,48
2944,69,90
2944,45,30
2944,104,46
2944,56,11
2944,8,51
2944,54,99
2945,15,53
2945,26,37
2945,41,80
2945,67,39
2945,113,25
2946,2,54
2946,53,58
2946,65,99
2946,20,94
2946,48,18
2946,68,30
2947,1,55
2947,21,99
2947,41,27
2947,40,43
2947,66,52
2948,115,58
2948,31,19
2948,19,79
2948,100,31
2949,111,100
2949,2,93
2949,58,47
2949,101,100
2949,44,23
2950,113,43
2950,93,20
2950,24,41
2950,116,36
2950,43,85
2950,21,33
2951,37,75
2951,90,13
2951,5,54
2951,68,24
2952,111,39
2952,58,82
2952,46,98
2952,75,19
2952,14,22
2952,38,34
2953,8,12
2953,31,73
2953,6,31
2953,41,40
2953,72,13
2953,71,82
2954,45,61
2954,43,47
2954,51,39
2954,75,84
2954,96,19
2955,83,92
2955,16,60
2955,53,69
2955,39,33
2956,62,32
2956,110,12
2956,82,79
2956,68,33
2956,10,11
2957,75,57
2957,81,94
2957,79,95
2957,66,48
2957,48,21
2958,19,37
2958,60,82
2958,114,88
2958,45,85
2958,16,47
2958,4,86
2959,59,77
2959,102,78
2959,67,73
2959,87,71
2959,31,65
2959,119,87
2960,42,54
2960,59,59
2960,115,30
2960,25,12
2960,85,73
2961,55,15
2961,57,66
2961,37,15
2961,92,25
2961,86,71
2961,114,100
2962,57,31
2962,25,69
2962,93,44
2962,87,43
2963,84,61
2963,35,10
2963,120,22
2963,53,99
2963,110,63
2963,98,13
2964,40,15
2964,56,58
2964,74,10
2964,98,29
2964,96,44
2965,119,10
2965,104,61
2965,67,78
2965,26,47
2965,22,70
2966,119,61
2966,99,73
2966,12,34
2966,110,53
2967,120,52
2967,32,95
2967,59,57
2967,25,23
2967,14,21
2967,44,25
2968,75,26
2968,110,59
2968,57,47
2968,37,10
2969,5,96
2969,16,84
2969,95,63
2969,1,56
2969,2,53
2970,54,13
2970,66,84
2970,68,57
2970,18,75
2970,116,41
2971,43,18
2971,48,67
2971,89,12
2971,71,92
2971,36,43
2972,31,92
2972,95,36
2972,71,15
2972,67,26
2973,5,67
2973,116,100
2973,64,92
2973,26,11
2974,98,85
2974,61,51
2974,4,42
2974,9,96
2975,115,11
2975,40,16
2975,39,13
2975,24,49
2975,1,39
2976,16,57
2976,51,43
2976,41,37
2976,42,90
2976,7,77
2977,2,24
2977,40,55
2977,55,28
2977,38,73
2977,50,100
2978,21,73
2978,17,14
2978,91,82
2978,65,100
2978,5,31
2979,74,59
2979,101,64
2979,76,44
2979,4,31
2979,60,74
2980,41,70
2980,96,59
2980,30,59
2980,46,89
2981,117,43
2981,27,44
2981,97,74
2981,37,46
2981,55,51
2981,59,81
2982,63,10
2982,34,36
2982,70,36
2982,61,83
2983,37,77
2983,83,54
2983,32,56
2983,57,15
2983,47,21
2983,12,90
2984,6,22
2984,16,91
2984,41,92
2984,79,68
2984,20,33
2984,64,89
2985,85,87
2985,4,17
2985,8,51
2985,19,67
2986,23,10
2986,35,83
2986,119,29
2986,94,35
2986,52,32
2986,46,14
2987,14,92
2987,18,80
2987,93,11
2987,11,50
2988,17,60
2988,28,75
2988,100,67
2988,30,38
2988,12,54
2989,106,96
2989,16,82
2989,91,85
2989,5,79
2990,111,35
2990,43,31
2990,82,66
2990,102,63
2991,44,94
2991,73,35
2991,111,57
2991,85,82
2992,59,92
2992,32,92
2992,93,79
2992,99,48
2992,6,18
2992,95,16
2993,65,41
2993,54,15
2993,90,27
2993,83,26
2994,33,10
2994,88,34
2994,68,44
2994,15,20
2994,21,95
2994,20,94
2995,105,97
2995,21,62
2995,115,55
2995,8,39
2995,89,17
2996,4,19
2996,95,97
2996,38,73
2996,50,28
2996,43,19
2997,57,85
2997,112,16
2997,62,41
2997,51,41
2998,74,33
2998,53,12
2998,3,57
2998,60,95
2998,41,19
2999,75,32
2999,53,33
2999,34,40
2999,82,40
2999,79,67
3000,113,17
3000,53,94
3000,28,30
3000,107,43
3000,54,68
3001,112,34
3001,64,70
3001,20,98
3001,27,49
3002,100,45
3002,83,74
3002,97,61
3002,58,30
3002,27,12
3002,46,72
3003,87,84
3003,65,33
3003,33,57
3003,93,16
3003,95,62
3004,41,49
3004,109,45
3004,108,71
3004,92,48
3005,47,77
3005,95,46
3005,111,40
3005,108,11
3005,43,41
3006,50,74
3006,79,75
3006,9,35
3006,8,63
3007,35,48
3007,70,24
3007,91,70
3007,89,89
3007,93,43
3007,51,33
3008,62,65
3008,89,20
3008,75,48
3008,112,99
3008,36,43
3008,41,70
3009,16,51
3009,89,96
3009,79,73
3009,55,77
3009,20,70
3010,60,66
3010,43,80
3010,93,37
3010,34,14
3010,61,29
3010,85,69
3011,5,79
3011,108,10
3011,61,23
3011,120,39
3011,68,69
3012,81,48
3012,79,95
3012,25,80
3012,41,94
3013,73,41
3013,107,32
3013,4,78
3013,1,50
3013,110,79
3014,97,22
3014,98,29
3014,119,69
3014,52,42
3015,81,81
3015,96,13
3015,115,20
3015,54,62
3015,116,88
3016,89,75
3016,27,38
3016,8,25
3016,3,67
3016,83,92
3017,40,70
3017,54,82
3017,45,62
3017,66,72
3018,73,63
3018,14,92
3018,48,61
3018,102,77
3019,43,62
3019,56,44
3019,13,34
3019,93,11
3019,80,35
3020,27,40
3020,115,58
3020,119,55
3020,108,39
3021,47,100
3021,77,65
3021,41,45
3021,58,61
3021,92,34
3021,102,69
3022,17,48
3022,54,18
3022,116,73
3022,36,11
3022,18,29
3023,74,38
3023,6,27
3023,72,31
3023,52,43
3023,46,59
3023,116,44
3024,95,30
3024,41,39
3024,72,30
3024,101,40
3024,34,35
3025,59,24
3025,42,83
3025,72,82
3025,47,96
3025,66,97
3026,51,17
3026,20,38
3026,81,81
3026,88,77
3027,99,35
3027,14,35
3027,109,40
3027,40,80
3027,93,61
3028,19,35
3028,8,28
3028,40,11
3028,60,96
3028,104,57
3029,31,75
3029,120,77
3029,15,11
3029,89,48
3029,26,82
3030,104,95
3030,55,22
3030,110,63
3030,91,81
3030,60,74
3030,81,74
3031,45,90
3031,1,65
3031,111,44
3031,38,53
3031,109,37
3032,116,96
3032,114,33
3032,99,42
3032,33,57
3033,76,93
3033,117,41
3033,8,41
3033,63,28
3033,97,72
3033,56,89
3034,29,65
3034,23,88
3034,117,34
3034,46,60
3034,99,19
3035,10,60
3035,11,71
3035,101,88
3035,84,31
3036,44,13
3036,89,11
3036,108,52
3036,7,73
3036,24,70
3037,101,72
3037,6,78
3037,105,96
3037,41,61
3037,60,23
3038,73,74
3038,100,25
3038,58,73
3038,31,50
3039,117,43
3039,4,68
3039,21,29
3039,69,29
3039,85,91
3039,8,100
3040,15,85
3040,77,57
3040,67,19
3040,62,92
3041,37,89
3041,21,33
3041,111,78
3041,7,92
3042,117,91
3042,29,92
3042,27,51
3042,89,84
3043,105,14
3043,30,84
3043,88,40
3043,58,23
3043,116,44
3044,23,55
3044,72,85
3044,105,40
3044,117,38
3044,101,79
3044,108,95
3045,16,84
3045,46,95
3045,27,66
3045,69,42
3046,57,87
3046,86,93
3046,58,55
3046,24,86
3047,99,82
3047,63,26
3047,95,92
3047,103,54
3047,3,56
3048,16,82
3048,48,83
3048,91,21
3048,87,92
3048,47,66
3048,110,74
3049,43,64
3049,88,24
3049,82,60
3049,51,83
3049,91,98
3049,45,21
3050,73,87
3050,76,13
3050,80,36
3050,10,92
3051,55,95
3051,111,82
3051,33,76
3051,81,69
3051,116,85
3052,109,77
3052,22,80
3052,74,30
3052,18,65
3052,8,23
3052,6,62
3053,68,44
3053,120,53
3053,9,47
3053,26,43
3054,8,97
3054,2,73
3054,21,51
3054,117,38
3055,46,14
3055,48,89
3055,20,21
3055,100,51
3056,47,63
3056,73,11
3056,78,87
3056,84,54
3056,30,69
3057,43,68
3057,62,49
3057,39,51
3057,106,39
3057,46,40
3058,110,95
3058,30,84
3058,27,86
3058,63,75
3058,65,85
3058,89,92
3059,52,48
3059,90,15
3059,81,94
3059,117,57
3059,96,16
3060,73,17
3060,71,28
3060,88,77
3060,64,68
3060,21,82
3060,23,14
3061,99,83
3061,77,22
3061,112,26
3061,67,55
3061,90,79
3061,16,84
3062,21,45
3062,104,61
3062,24,87
3062,25,38
3062,37,99
3063,119,78
3063,64,67
3063,39,87
3063,76,81
3064,107,90
3064,62,17
3064,27,43
3064,25,66
3064,97,76
3065,77,30
3065,113,17
3065,48,62
3066,65,69
3066,20,95
3066,16,61
3066,94,49
3067,84,44
3067,97,46
3067,37,17
3067,78,18
3067,59,78
3068,40,13
3068,115,69
3068,5,37
3068,67,40
3069,5,88
3069,59,65
3069,115,63
3069,57,14
3069,26,82
3069,91,22
3070,115,22
3070,113,35
3070,43,65
3070,21,75
3071,109,47
3071,37,66
3071,62,30
3071,78,47
3071,103,98
3071,84,83
3072,57,50
3072,67,43
3072,84,52
3072,101,72
3072,85,46
3073,45,73
3073,99,63
3073,71,14
3073,66,97
3073,39,19
3073,48,19
3074,108,92
3074,45,31
3074,41,70
3074,67,40
3075,99,94
3075,6,71
3075,115,95
3075,103,52
3075,100,26
3075,118,22
3076,20,81
3076,81,77
3076,63,35
3076,52,77
3076,93,76
3077,38,79
3077,16,84
3077,114,73
3077,68,34
3078,23,10
3078,27,33
3078,34,78
3078,75,37
3078,96,53
3078,37,88
3079,93,91
3079,119,84
3079,22,74
3079,54,59
3080,34,11
3080,103,29
3080,43,19
3080,93,82
3081,73,64
3081,52,49
3081,113,59
3081,50,78
3082,115,74
3082,83,99
3082,71,13
3082,109,36
3082,75,92
3082,97,37
3083,23,78
3083,78,61
3083,7,99
3083,49,33
3084,32,33
3084,90,66
3084,52,82
3084,109,47
3084,91,75
3084,58,45
3085,107,18
3085,44,77
3085,106,49
3085,72,53
3085,43,93
3086,54,48
3086,91,57
3086,105,60
3086,63,51
3086,57,70
3086,102,26
3087,96,72
3087,1,78
3087,73,36
3087,7,80
3088,84,24
3088,119,37
3088,40,19
3088,30,37
3088,93,98
3089,74,52
3089,3,92
3089,119,28
3089,75,86
3090,67,28
3090,64,54
3090,7,28
3090,27,24
3090,116,78
3090,50,65
3091,64,97
3091,8,41
3091,100,26
3091,87,22
3091,109,24
3091,117,92
3092,45,89
3092,95,68
3092,17,98
3092,111,78
3093,78,63
3093,35,76
3093,8,86
3093,20,56
3093,53,77
3093,109,46
3094,1,13
3094,61,50
3094,104,77
3094,115,15
3095,80,50
3095,40,87
3095,29,13
3095,106,31
3096,30,25
3096,44,18
3096,67,56
3096,110,99
3096,115,79
3096,18,18
3097,104,47
3097,113,80
3097,33,59
3097,111,54
3097,18,38
3097,47,95
3098,91,79
3098,105,24
3098,116,39
3098,8,40
3099,106,74
3099,29,84
3099,98,39
3099,13,53
3100,61,53
3100,4,51
3100,58,65
3100,32,62
3100,97,77
3100,70,47
3101,70,42
3101,114,27
3101,81,63
3101,89,95
3101,69,26
3102,117,85
3102,49,100
3102,17,11
3102,91,39
3102,61,11
3103,14,15
3103,112,47
3103,1,37
3103,68,97
3103,79,40
3104,35,49
3104,87,100
3104,70,11
3104,32,100
3104,27,94
3104,52,36
3105,51,49
3105,64,90
3105,81,72
3105,104,38
3106,65,97
3106,106,10
3106,66,49
3106,103,22
3107,118,54
3107,83,55
3107,61,52
3107,76,51
3108,13,83
3108,50,48
3108,60,46
3108,4,57
3108,74,50
3109,101,55
3109,53,56
3109,80,15
3109,90,43
3109,1,48
3109,71,73
3110,80,60
3110,70,79
3110,97,63
3110,79,90
3111,110,36
3111,52,13
3111,42,45
3111,78,32
3112,66,26
3112,18,82
3112,36,30
3112,110,58
3112,102,85
3113,63,14
3113,112,59
3113,55,87
3113,32,64
3113,108,86
3114,95,63
3114,71,82
3114,117,23
3114,12,30
3114,83,29
3115,12,94
3115,93,11
3115,77,78
3115,34,61
3115,70,49
3115,74,79
3116,42,43
3116,53,80
3116,113,68
3116,34,29
3116,49,58
3116,89,40
3117,22,61
3117,17,42
3117,4,74
3117,46,30
3117,16,28
3118,107,72
3118,34,25
3118,85,95
3118,28,85
3118,110,51
3119,11,27
3119,117,20
3119,103,38
3119,31,61
3120,88,66
3120,50,92
3120,90,65
3120,77,86
3121,94,82
3121,50,90
3121,39,95
3121,16,71
3121,9,73
3121,25,46
3122,6,39
3122,58,46
3122,2,34
3122,73,12
3122,77,98
3123,35,96
3123,25,57
3123,54,18
3123,68,66
3123,41,98
3124,68,30
3124,114,85
3124,111,99
3124,7,94
3124,92,95
3124,69,84
3125,108,40
3125,97,75
3125,22,91
3125,35,76
3125,43,81
3125,48,98
3126,113,26
3126,52,86
3126,56,10
3126,102,60
3126,40,99
3127,89,55
3127,40,47
3127,32,73
3127,5,23
3127,21,84
3127,100,56
3128,93,82
3128,80,30
3128,76,28
3128,86,98
3128,79,21
3128,75,40
3129,67,44
3129,39,61
3129,116,69
3129,86,12
3130,93,43
3130,117,85
3130,39,51
3130,45,36
3131,55,24
3131,47,79
3131,116,90
3131,42,94
3131,4,79
3132,60,88
3132,16,98
3132,6,71
3132,10,93
3133,52,84
3133,120,83
3133,113,22
3133,77,62
3134,119,12
3134,83,32
3134,28,11
3134,49,15
3134,47,31
3135,81,58
3135,90,63
3135,30,83
3135,46,70
3135,84,25
3135,96,92
3136,118,68
3136,40,62
3136,6,16
3136,56,77
3136,26,63
3136,31,29
3137,107,49
3137,29,16
3137,21,90
3137,96,31
3137,30,50
3138,39,29
3138,44,15
3138,50,27
3138,3,26
3138,77,63
3139,30,38
3139,76,45
3139,75,20
3139,53,22
3140,87,39
3140,25,79
3140,56,64
3140,76,22
3140,84,42
3141,21,28
3141,46,84
3141,60,21
3141,44,38
3142,97,37
3142,63,83
3142,111,76
3142,7,26
